snyk_id,vulnerability type,ecosystem,package,security release,repository_url,possible release note,possible changelogs,link,is_doc,list of sources (separated by semicolon),source,snyk version wrong listed,is_fix,How is the fix mentioned? (initial codes); separated by semicolon,fix_pattern,is_uc,is_br,how the breaking change is mentioned? (initial codes); separated by semicolon,breaking_pattern,Additional Comments,row
SNYK-RUBY-FAYE-567843,Cross-Site Request Forgery (CSRF),RubyGems,faye,1.1.0,https://github.com/faye/faye,not found through script,https://github.com/faye/faye/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-FAYE-567843,y,,changelog,Y,y,attack type; advisory reference,vulnerability description;advisory reference;fix reference;exploit,n,n,,,,435
SNYK-RUBY-JQUERYRAILS-565439,Cross-site Scripting (XSS),RubyGems,jquery-rails,4.4.0,https://github.com/rails/jquery-rails,not found through script,https://github.com/rails/jquery-rails/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-JQUERYRAILS-565439,y,,changelog,,y,security notice; advisory link,security notice;advisory reference;fix reference;affected component listed;affected version listed,y,n,,,,436
SNYK-RUBY-KRAMDOWN-585939,Remote Code Execution,RubyGems,kramdown,2.3.0,https://github.com/gettalong/kramdown,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-RUBY-KRAMDOWN-585939,,https://github.com/gettalong/kramdown/tree/master/doc/news,changelog,,,summary of fix; security issue; cve mention,security notice;fix reference;advisory reference,,n,,,"In different format, like within doc, release news markdown document for each; major change can be listed not explicitly why",437
SNYK-RUBY-LODASHRAILS-559448,Prototype Pollution,RubyGems,lodash-rails,4.17.11,https://github.com/lodash/lodash,not found through script,https://github.com/lodash/lodash/blob/master/CHANGELOG,https://snyk.io/vuln/SNYK-RUBY-LODASHRAILS-559448,,,,,,,fix reference;affected component listed,,n,,,changelog in wiki,438
SNYK-RUBY-MINIMAGICK-451567,Remote Code Execution,RubyGems,mini_magick,4.9.4,https://github.com/minimagick/minimagick,https://github.com/minimagick/minimagick/releases/tag/v4.9.4,https://github.com/minimagick/minimagick/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-MINIMAGICK-451567,y,,github release note,,y,vuln type; affected fucntion; vuln details; explicit mention,vulnerability description;security notice;fix reference;affected component listed,y,n,,,,440
SNYK-RUBY-OAUTH-1012727,Man-in-the-Middle (MitM),RubyGems,oauth,0.5.5,https://github.com/oauth-xx/oauth-ruby,https://github.com/oauth-xx/oauth-ruby/releases/tag/v0.5.5,https://github.com/oauth-xx/oauth-ruby/blob/master/HISTORY,https://snyk.io/vuln/SNYK-RUBY-OAUTH-1012727,,github release note; changelog,github release note,,,security notice,security notice,,n,,,changelog has only summary but longer while github release note talks about security fix,442
SNYK-RUBY-PERSONNUMMER-674155,Improper Input Validation,RubyGems,personnummer,3.0.1,https://github.com/c7/personnummer,not found through script,https://github.com/c7/personnummer/blob/master/Changelog,https://snyk.io/vuln/SNYK-RUBY-PERSONNUMMER-674155,,,github release note,,,vuln details; vuln mention,security notice;vulnerability description,n,n,,,,443
SNYK-RUBY-PUMA-570206,HTTP Request Smuggling,RubyGems,puma,3.12.6,https://github.com/puma/puma,not found through script,https://github.com/puma/puma/blob/master/History.md ; https://github.com/puma/puma/blob/master/Release.md,https://snyk.io/vuln/SNYK-RUBY-PUMA-570206,y,,changelog,,y,"security notice; cve mention; vuln type, details",security notice;vulnerability description;advisory reference;affected component listed,n,n,,,,444
SNYK-RUBY-PUMA-570206,HTTP Request Smuggling,RubyGems,puma,4.3.5,https://github.com/puma/puma,not found through script,https://github.com/puma/puma/blob/master/History.md ; https://github.com/puma/puma/blob/master/Release.md,https://snyk.io/vuln/SNYK-RUBY-PUMA-570206,y,,changelog,,y,"security notice; cve mention; vuln type, details",security notice;vulnerability description;advisory reference;affected component listed,n,n,,,,445
SNYK-RUBY-PUPPET-22031,Arbitrary Code Loading,RubyGems,puppet,5.3.7,https://github.com/puppetlabs/puppet,not found through script,https://github.com/puppetlabs/puppet/blob/master/acceptance/fixtures/debian-repo/Release,https://snyk.io/vuln/SNYK-RUBY-PUPPET-22031,,,,,,,security notice;fix reference;vulnerability description;advisory reference,,n,,,,446
SNYK-RUBY-PUPPET-22031,Arbitrary Code Loading,RubyGems,puppet,5.5.2,https://github.com/puppetlabs/puppet,not found through script,https://github.com/puppetlabs/puppet/blob/master/acceptance/fixtures/debian-repo/Release,https://snyk.io/vuln/SNYK-RUBY-PUPPET-22031,,,,,,,security notice;fix reference;vulnerability description;advisory reference,,n,,,,447
SNYK-RUBY-PUPPET-536102,Access Restriction Bypass,RubyGems,puppet,2.7.13,https://github.com/puppetlabs/puppet,not found through script,https://github.com/puppetlabs/puppet/blob/master/acceptance/fixtures/debian-repo/Release,https://snyk.io/vuln/SNYK-RUBY-PUPPET-536102,,,,,,,security notice;fix reference;vulnerability description;advisory reference,,n,,,,448
SNYK-RUBY-RAILS-536097,Improper Input Validation,RubyGems,rails,2.3.10,https://github.com/rails/rails,not found through script,https://github.com/rails/rails/blob/master/actioncable/CHANGELOG.md ; https://github.com/rails/rails/blob/master/actionmailbox/CHANGELOG.md ; https://github.com/rails/rails/blob/master/actionmailer/CHANGELOG.md ; https://github.com/rails/rails/blob/master/actionpack/CHANGELOG.md ; https://github.com/rails/rails/blob/master/actiontext/CHANGELOG.md ; https://github.com/rails/rails/blob/master/actionview/CHANGELOG.md ; https://github.com/rails/rails/blob/master/activejob/CHANGELOG.md ; https://github.com/rails/rails/blob/master/activemodel/CHANGELOG.md ; https://github.com/rails/rails/blob/master/activerecord/CHANGELOG.md ; https://github.com/rails/rails/blob/master/activestorage/CHANGELOG.md ; https://github.com/rails/rails/blob/master/activesupport/CHANGELOG.md ; https://github.com/rails/rails/blob/master/guides/CHANGELOG.md ; https://github.com/rails/rails/blob/master/guides/source/2_2_release_notes.md ; https://github.com/rails/rails/blob/master/guides/source/2_3_release_notes.md ; https://github.com/rails/r,https://snyk.io/vuln/SNYK-RUBY-RAILS-536097,,,github release note,,,security fix; cve mention,security notice;advisory reference,n,n,,,,450
SNYK-RUBY-RAILS-536097,Improper Input Validation,RubyGems,rails,3.0.1,https://github.com/rails/rails,not found through script,https://github.com/rails/rails/blob/master/actioncable/CHANGELOG.md ; https://github.com/rails/rails/blob/master/actionmailbox/CHANGELOG.md ; https://github.com/rails/rails/blob/master/actionmailer/CHANGELOG.md ; https://github.com/rails/rails/blob/master/actionpack/CHANGELOG.md ; https://github.com/rails/rails/blob/master/actiontext/CHANGELOG.md ; https://github.com/rails/rails/blob/master/actionview/CHANGELOG.md ; https://github.com/rails/rails/blob/master/activejob/CHANGELOG.md ; https://github.com/rails/rails/blob/master/activemodel/CHANGELOG.md ; https://github.com/rails/rails/blob/master/activerecord/CHANGELOG.md ; https://github.com/rails/rails/blob/master/activestorage/CHANGELOG.md ; https://github.com/rails/rails/blob/master/activesupport/CHANGELOG.md ; https://github.com/rails/rails/blob/master/guides/CHANGELOG.md ; https://github.com/rails/rails/blob/master/guides/source/2_2_release_notes.md ; https://github.com/rails/rails/blob/master/guides/source/2_3_release_notes.md ; https://github.com/rails/r,https://snyk.io/vuln/SNYK-RUBY-RAILS-536097,,,github release note,,,security fix; cve mention,security notice;advisory reference,n,n,,,,451
SNYK-RUBY-RAILSADMIN-1059268,Cross-site Scripting (XSS),RubyGems,rails_admin,2.0.2,https://github.com/sferik/rails_admin,not found through script,https://github.com/sferik/rails_admin/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-RAILSADMIN-1059268,y,,changelog,,y,security noitce; vuln type; commit reference; affected component,security notice;vulnerability description;fix reference;affected component listed,y,n,,,,453
SNYK-RUBY-RAILSADMIN-22006,Cross-site Scripting (XSS),RubyGems,rails_admin,1.3.0,https://github.com/sferik/rails_admin,not found through script,https://github.com/sferik/rails_admin/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-RAILSADMIN-22006,y,,changelog,,y,security noitce; vuln type; commit reference; affected component,security notice;vulnerability description;fix reference;affected component listed,y,n,,,,454
SNYK-RUBY-REDPARQUET-483028,Use of Uninitialized Variable,RubyGems,red-parquet,0.15.1,https://github.com/apache/arrow,not found through script,https://github.com/apache/arrow/blob/master/CHANGELOG.md ; https://github.com/apache/arrow/blob/master/cpp/CHANGELOG_PARQUET.md ; https://github.com/apache/arrow/blob/master/dev/tasks/linux-packages/apache-arrow-apt-source/debian/changelog ; https://github.com/apache/arrow/blob/master/dev/tasks/linux-packages/apache-arrow/debian/changelog ; https://github.com/apache/arrow/blob/master/java/api-changes.md ; https://github.com/apache/arrow/blob/master/r/NEWS.md ; https://github.com/apache/arrow/blob/master/rust/ballista/docs/release-process.md,https://snyk.io/vuln/SNYK-RUBY-REDPARQUET-483028,y,,changelog,,,,fix reference,y,n,,,automatically genrated?,455
SNYK-RUBY-RUBYGEMSUPDATE-598864,Arbitrary Code Injection,RubyGems,rubygems-update,2.7.9,https://github.com/rubygems/rubygems,not found through script,https://github.com/rubygems/rubygems/blob/master/bundler/CHANGELOG.md ; https://github.com/rubygems/rubygems/blob/master/bundler/doc/playbooks/TEAM_CHANGES.md ; https://github.com/rubygems/rubygems/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-RUBYGEMSUPDATE-598864,y,,changelog,,y,security mention; cve mention; vuln details,security notice;vulnerability description;advisory reference,y,n,,,allsec,456
SNYK-RUBY-RUBYGEMSUPDATE-598864,Arbitrary Code Injection,RubyGems,rubygems-update,3.0.2,https://github.com/rubygems/rubygems,not found through script,https://github.com/rubygems/rubygems/blob/master/bundler/CHANGELOG.md ; https://github.com/rubygems/rubygems/blob/master/bundler/doc/playbooks/TEAM_CHANGES.md ; https://github.com/rubygems/rubygems/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-RUBYGEMSUPDATE-598864,y,,changelog,,,,vulnerability description;fix reference,y,n,,,,457
SNYK-RUBY-RUBYZIP-469156,Denial of Service (DoS),RubyGems,rubyzip,1.3.0,https://github.com/rubyzip/rubyzip,https://github.com/rubyzip/rubyzip/releases/tag/v1.3.0,https://github.com/rubyzip/rubyzip/blob/master/Changelog.md,https://snyk.io/vuln/SNYK-RUBY-RUBYZIP-469156,y,,changelog,,y,security mention; fux summary,security notice;fix reference;advisory reference,y,n,,,notice for future backward incompaitibility,459
SNYK-RUBY-SECUREHEADERS-543239,Command Injection,RubyGems,secure_headers,3.8.0,https://github.com/twitter/secureheaders,not found through script,https://github.com/twitter/secureheaders/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-SECUREHEADERS-543239,,,changelog,,,vuln type,vulnerability description,n,n,,,,460
SNYK-RUBY-SECUREHEADERS-543239,Command Injection,RubyGems,secure_headers,6.2.0,https://github.com/twitter/secureheaders,not found through script,https://github.com/twitter/secureheaders/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-SECUREHEADERS-543239,,,,,,,fix reference,n,n,,,releases in the old branch did not have a releas enote,462
SNYK-RUBY-SEQUEL-20443,Denial of Service (DoS),RubyGems,sequel,3.45.0,https://github.com/jeremyevans/sequel,not found through script,https://github.com/jeremyevans/sequel/blob/master/CHANGELOG,https://snyk.io/vuln/SNYK-RUBY-SEQUEL-20443,y,http://sequel.jeremyevans.net/rdoc/,changelog,,y,vuln mention; affected function,security notice;fix reference;affected component listed,y,n,,,old doc removed,463
SNYK-RUBY-SHOPPE-20441,Cross-site Request Forgery (CSRF),RubyGems,shoppe,1.1.1,https://github.com/tryshoppe/shoppe,not found through script,https://github.com/tryshoppe/shoppe/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-SHOPPE-20441,,,changelog,,n,,,,n,,,,464
SNYK-RUBY-SOLIDUSBACKEND-20473,Cross-site Scripting (XSS),RubyGems,solidus_backend,1.1.3,https://github.com/solidusio/solidus,https://github.com/solidusio/solidus/releases/tag/v1.1.3,https://github.com/solidusio/solidus/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-SOLIDUSBACKEND-20473,y,,github release note,,y,security mention; link to mailing list discussion,security notice;advisory reference;vulnerability description;affected version listed,n,n,,,why not cve,469
SNYK-RUBY-SOLIDUSBACKEND-20473,Cross-site Scripting (XSS),RubyGems,solidus_backend,1.2.1,https://github.com/solidusio/solidus,https://github.com/solidusio/solidus/releases/tag/v1.2.1,https://github.com/solidusio/solidus/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-SOLIDUSBACKEND-20473,y,,github release note,,y,security mention; link to mailing list discussion,security notice;advisory reference;vulnerability description;affected version listed,n,n,,,,470
SNYK-RUBY-SPREEBACKEND-20476,Cross-site Scripting (XSS),RubyGems,spree_backend,1.1.3,https://github.com/spree/spree,not found through script,https://github.com/spree/spree/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-SPREEBACKEND-20476,,,github release note,,n,,,n,n,,,why no cve,474
SNYK-RUBY-SQLITE3RUBY-536098,Access Restriction Bypass,RubyGems,sqlite3-ruby,1.2.4,https://github.com/luislavena/sqlite3-ruby,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-RUBY-SQLITE3RUBY-536098,,https://github.com/sparklemotion/sqlite3-ruby/blob/master/CHANGELOG.rdoc,changelog,,n,,,,n,,,,477
SNYK-RUBY-WEBSOCKETEXTENSIONS-570830,Regular Expression Denial of Service (ReDoS),RubyGems,websocket-extensions,0.1.5,https://github.com/faye/websocket-extensions-ruby,not found through script,https://github.com/faye/websocket-extensions-ruby/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-WEBSOCKETEXTENSIONS-570830,y,,changelog,,y,vuln type; cve mention; affected component,vulnerability description;advisory reference;affected component listed,n,n,,,,479
SNYK-DOTNET-CONTENT-60135,Regular Expression Denial of Service (ReDoS),NuGet,content,3.0.6,https://github.com/hapijs/content,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-DOTNET-CONTENT-60135,,https://hapi.dev/module/content/changelog/,,,n,,,n,n,,,,480
SNYK-DOTNET-DATATABLES-60137,Cross-site Scripting (XSS),NuGet,datatables,1.10.10,https://github.com/DataTables/DataTables,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-DOTNET-DATATABLES-60137,y,http://cdn.datatables.net/1.10.10/,homepage announcement,,y,summary fix; vuln type; affected function,vulnerability description;fix reference;affected component listed,y,n,,,,481
SNYK-DOTNET-FAVICOJS-60151,Cross-site Scripting (XSS),NuGet,favico.js,0.3.10,https://github.com/ejci/favico.js,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-DOTNET-FAVICOJS-60151,,readme,changelog,,n,,,,n,,,,482
SNYK-DOTNET-KNOCKOUT-60180,Cross-site Scripting (XSS),NuGet,knockout,3.0.0,https://github.com/knockout/knockout,https://github.com/knockout/knockout/releases/tag/v3.0.0,no changlog found in script,https://snyk.io/vuln/SNYK-DOTNET-KNOCKOUT-60180,,https://knockoutjs.com/upgrade-notes/v3.0.0.html,homepage announcement,,,,fix reference,y,,warning; action required,breaking change notice;action required,,483
