snyk_id,vulnerability type,ecosystem,package,security release,repository,possible release note,possible changelogs,link,Is there a documentation source?,list of sources (separated by semicolon),main source,snyk version wrong listed,is the fix mentioned?,How is the fix mentioned? (initial codes); separated by semicolon,How is the fix mentioned? (final codes); separated by semicolon,is there unrelated change mentioned?,is breaking change mentioned?,how the breaking change is mentioned? (initial codes); separated by semicolon,how the breaking change is mentioned? (final codes); separated by semicolon,Additional Comments,Additional Resources
SNYK-PYTHON-DJANGO-40779,Regular Expression Denial of Service (ReDoS),pip,django,1.8.19,https://github.com/django/django,not found through script,https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/auth/user/change_password.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_form_object_tools.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_form.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_list_object_tools.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_list_results.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_list.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/object_history.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/registration/password_change_done.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/registration/password_change_form.html ; https://github.com/django/django,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40779,Y,homepage release announcement,homepage announcement,,Y,summary of fix; CVE mentioned; security notice,fix reference; security notice; advisory reference,Y,N,,,,
SNYK-PYTHON-DJANGO-40779,Regular Expression Denial of Service (ReDoS),pip,django,2.0.3,https://github.com/django/django,not found through script,https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/auth/user/change_password.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_form_object_tools.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_form.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_list_object_tools.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_list_results.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_list.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/object_history.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/registration/password_change_done.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/registration/password_change_form.html ; https://github.com/django/django,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40779,Y,homepage release announcement,homepage announcement,,Y,summary of fix; CVE mentioned; security notice,fix reference; security notice; advisory reference,Y,N,,,,
SNYK-PYTHON-DJANGOCACHEOPS-40772,Regular Expression Denial of Service (ReDoS),pip,django-cacheops,4.0.6,https://github.com/Suor/django-cacheops,not found through script,https://github.com/Suor/django-cacheops/blob/master/CHANGELOG,https://snyk.io/vuln/SNYK-PYTHON-DJANGOCACHEOPS-40772,Y,changelog,changelog,,Y,mention of the fix,fix reference,Y,N,,,,
SNYK-PYTHON-DJANGOCELERYRESULTS-598234,Cleartext Storage of Sensitive Information,pip,django-celery-results,2.0.0,https://github.com/celery/django-celery-results,https://github.com/celery/django-celery-results/releases/tag/v2.0.0,https://github.com/celery/django-celery-results/blob/master/Changelog ; https://github.com/celery/django-celery-results/blob/master/docs/changelog.rst,https://snyk.io/vuln/SNYK-PYTHON-DJANGOCELERYRESULTS-598234,Y,changelog,changelog,,Y,mention of the fix; PR referenced,fix reference,Y,Y,config change,affected configuration,,
SNYK-PYTHON-DJANGOCOUNCILMATIC-609306,Cross-site Scripting (XSS),pip,django-councilmatic,2.5.9,https://github.com/datamade/la-metro-councilmatic,https://github.com/datamade/django-councilmatic/releases/tag/v2.5.9,no changlog found in script,https://snyk.io/vuln/SNYK-PYTHON-DJANGOCOUNCILMATIC-609306,N,N,N,,,,,,,,,The fix is mentioned on a different version release note,
SNYK-PYTHON-DJANGOREQUESTLOGGING-450915,Information Exposure,pip,django-request-logging,0.6.9,https://github.com/Rhumbix/django-request-logging,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-PYTHON-DJANGOREQUESTLOGGING-450915,Y,github release note,github release note,,Y,mention of the issue; link to fix summary; summary of fix,fix reference,Y,N,,,,
SNYK-PYTHON-DYNAMODBENCRYPTIONSDK-1070809,Improper Authorization,pip,dynamodb-encryption-sdk,1.3.0,https://github.com/aws/aws-dynamodb-encryption-python,https://github.com/aws/aws-dynamodb-encryption-python/releases/tag/v1.3.0,https://github.com/aws/aws-dynamodb-encryption-python/blob/master/CHANGELOG.rst,https://snyk.io/vuln/SNYK-PYTHON-DYNAMODBENCRYPTIONSDK-1070809,Y,changelog,changelog,,Y,summary of fix; vulnerability description,fix reference; vulnerability description,N,Y,deprecated api,affected api listed,,
SNYK-PYTHON-ELASTICAPPSEARCH-571376,Cross-site Scripting (XSS),pip,elastic-app-search,7.7.0,no repository listed,https://github.com/elastic/app-search-python/releases/tag/v7.7.0,no changlog found in script,https://snyk.io/vuln/SNYK-PYTHON-ELASTICAPPSEARCH-571376,Y,github release note,github release note,,?,,,,,,,,
SNYK-PYTHON-EMITTERIO-570768,Information Exposure,pip,emitter-io,2.704,https://github.com/emitter-io/emitter,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-PYTHON-EMITTERIO-570768,Y,github release note,github release note,,Y,summary of fix; PR referenced; security notice,fix reference; security notice,Y,N,,,,
SNYK-PYTHON-IMAGEIO-564348,Arbitrary Code Injection,pip,imageio,2.6.0,https://github.com/imageio/imageio,https://github.com/imageio/imageio/releases/tag/v2.6.0,https://github.com/imageio/imageio/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PYTHON-IMAGEIO-564348,Y,changelog,changelog,,Y,fix mentioned; security notice; commit mentioned; affected configuration mentioned,fix reference; security notice; affected configuration listed,Y,N,,,,
SNYK-PYTHON-INVENIOCOMMUNITIES-455847,Cross-site Scripting (XSS),pip,invenio-communities,1.0.0a20,https://github.com/inveniosoftware/invenio-communities,not found through script,https://github.com/inveniosoftware/invenio-communities/blob/master/CHANGES.rst ; https://github.com/inveniosoftware/invenio-communities/blob/master/docs/changes.rst,https://snyk.io/vuln/SNYK-PYTHON-INVENIOCOMMUNITIES-455847,N,N,N,,,,,,,,,Changelog contains release notes from version 2.0.0,
SNYK-PYTHON-INVENIORECORDS-455834,Cross-site Scripting (XSS),pip,invenio-records,1.0.2,https://github.com/inveniosoftware/invenio-records,not found through script,https://github.com/inveniosoftware/invenio-records/blob/master/CHANGES.rst ; https://github.com/inveniosoftware/invenio-records/blob/master/docs/changes.rst,https://snyk.io/vuln/SNYK-PYTHON-INVENIORECORDS-455834,Y,changelog,changelog,,Y,fix mentioned,fix reference,N,N,,,,
SNYK-PYTHON-INVENIORECORDS-455834,Cross-site Scripting (XSS),pip,invenio-records,1.1.1,https://github.com/inveniosoftware/invenio-records,not found through script,https://github.com/inveniosoftware/invenio-records/blob/master/CHANGES.rst ; https://github.com/inveniosoftware/invenio-records/blob/master/docs/changes.rst,https://snyk.io/vuln/SNYK-PYTHON-INVENIORECORDS-455834,Y,changelog,changelog,,Y,fix mentioned,fix reference,N,N,,,,
SNYK-PYTHON-INVENIORECORDS-455834,Cross-site Scripting (XSS),pip,invenio-records,1.2.2,https://github.com/inveniosoftware/invenio-records,not found through script,https://github.com/inveniosoftware/invenio-records/blob/master/CHANGES.rst ; https://github.com/inveniosoftware/invenio-records/blob/master/docs/changes.rst,https://snyk.io/vuln/SNYK-PYTHON-INVENIORECORDS-455834,Y,changelog,changelog,,Y,fix mentioned,fix reference,N,N,,,,
SNYK-PYTHON-LIBFWSIPYTHON-471960,Buffer Over-read,pip,libfwsi-python,20191006,https://github.com/libyal/libfwsi,not found through script,https://github.com/libyal/libfwsi/blob/master/ChangeLog ; https://github.com/libyal/libfwsi/blob/master/NEWS ; https://github.com/libyal/libfwsi/blob/master/po/ChangeLog,https://snyk.io/vuln/SNYK-PYTHON-LIBFWSIPYTHON-471960,N,N,N,,,,,,,,,The commit is tagged with a different version,
SNYK-PYTHON-MAPPROXY-42048,Cross-site Scripting (XSS),pip,mapproxy,1.10.4,no repository listed,not found through script,https://github.com/mapproxy/mapproxy/blob/master/CHANGES.txt ; https://github.com/mapproxy/mapproxy/blob/master/debian/changelog ; https://github.com/mapproxy/mapproxy/blob/master/RELEASE.txt,https://snyk.io/vuln/SNYK-PYTHON-MAPPROXY-42048,Y,changelog,changelog,,Y,issue title and number listed; summary of vulnerability,fix reference; vulnerability description,N,N,,,,
SNYK-PYTHON-OCTAVIA-174798,Incorrect Access Control,pip,octavia,0.9.0,https://github.com/openstack/octavia,not found through script,https://github.com/openstack/octavia/blob/master/releasenotes/source/unreleased.rst,https://snyk.io/vuln/SNYK-PYTHON-OCTAVIA-174798,Y,homepage release announcement,homepage announcement,,Y,summary of fix; security notice ,fix reference; security notice,Y,Y,action required,action required,,
SNYK-PYTHON-OIC-1047572,Cryptographic Issues,pip,oic,1.2.1,https://github.com/OpenIDC/pyoidc,https://github.com/OpenIDC/pyoidc/releases/tag/1.2.1,https://github.com/OpenIDC/pyoidc/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PYTHON-OIC-1047572,N,N,N,,,,,,,,,No release note for this version,
SNYK-PYTHON-OSBSCLIENT-451566,Arbitrary Code Execution,pip,osbs-client,0.56.1,https://github.com/projectatomic/osbs-client,https://github.com/containerbuildsystem/osbs-client/releases/tag/0.56.1,no changlog found in script,https://snyk.io/vuln/SNYK-PYTHON-OSBSCLIENT-451566,Y,github release note,github release note,,Y,CVE mentioned; pull request title listed; link to vulneranility description; security notice,fix reference; security notice; vulnerability description; advisory reference,Y,Y,api changes,affected api listed,,
SNYK-PYTHON-PATRONI-1077063,Timing Attack,pip,patroni,2.0.2,https://github.com/zalando/patroni,https://github.com/zalando/patroni/releases/tag/v2.0.2,https://github.com/zalando/patroni/blob/master/docs/releases.rst,https://snyk.io/vuln/SNYK-PYTHON-PATRONI-1077063,Y,releases.rst,changelog,,Y,pull request title listed; vulnerability type,fix reference; vulnerability description,Y,N,,,,
SNYK-PYTHON-PERSONNUMMER-674152,Improper Input Validation,pip,personnummer,3.0.2,https://github.com/personnummer/python,https://github.com/personnummer/python/releases/tag/v3.0.2,no changlog found in script,https://snyk.io/vuln/SNYK-PYTHON-PERSONNUMMER-674152,Y,github release note,github release note,,Y,fix listed,fix reference,N,N,,,,
SNYK-PYTHON-PLATFORMIO-568834,Arbitrary File Write via Archive Extraction (Zip Slip),pip,platformio,4.1.0,https://github.com/platformio/platformio-core,https://github.com/platformio/platformio-core/releases/tag/v4.1.0,https://github.com/platformio/platformio-core/blob/master/HISTORY.rst,https://snyk.io/vuln/SNYK-PYTHON-PLATFORMIO-568834,Y,github release note,github release note,,Y,link to issue; security notice; affected component listed,fix reference; security notice; affected component listed,Y,N,,,,
SNYK-PYTHON-PYINSTALLER-541867,Execution with Unnecessary Privileges,pip,pyinstaller,3.6,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller/releases/tag/v3.6,https://github.com/pyinstaller/pyinstaller/blob/master/doc/CHANGES-1.rst ; https://github.com/pyinstaller/pyinstaller/blob/master/doc/CHANGES-2.rst ; https://github.com/pyinstaller/pyinstaller/blob/master/doc/CHANGES-3.rst ; https://github.com/pyinstaller/pyinstaller/blob/master/doc/CHANGES.rst ; https://github.com/pyinstaller/pyinstaller/blob/master/doc/development/changelog-entries.rst ; https://github.com/pyinstaller/pyinstaller/blob/master/scripts/do_prerelease ; https://github.com/pyinstaller/pyinstaller/blob/master/scripts/do_release,https://snyk.io/vuln/SNYK-PYTHON-PYINSTALLER-541867,Y,changelog,changelog,,Y,title of fix; CVE mentioned; affected config; security notice; summary of fix; vulnerability description,fix reference; security notice; vulnerability description; advisory reference; affected component listed,Y,N,,,,
SNYK-PYTHON-PYRADIOMICS-42174,Arbitrary Code Injection,pip,pyradiomics,1.1.1,https://github.com/Radiomics/pyradiomics,https://github.com/AIM-Harvard/pyradiomics/releases/tag/1.1.1,https://github.com/Radiomics/pyradiomics/blob/master/CHANGES.rst ; https://github.com/Radiomics/pyradiomics/blob/master/docs/changes.rst,https://snyk.io/vuln/SNYK-PYTHON-PYRADIOMICS-42174,Y,changelog,changelog,,Y,PR reference; summary of fix,fix reference,Y,N,,,,
SNYK-PYTHON-PYRAMID-564352,Cross-site Scripting (XSS),pip,pyramid,1.1a1,https://github.com/Pylons/pyramid,not found through script,https://github.com/Pylons/pyramid/blob/master/BFG_HISTORY.rst ; https://github.com/Pylons/pyramid/blob/master/CHANGES.rst ; https://github.com/Pylons/pyramid/blob/master/docs/changes.rst ; https://github.com/Pylons/pyramid/blob/master/docs/narr/myproject/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tour/logging/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tour/package/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tour/sessions/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tour/sqla_demo/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tutorial/cookiecutters/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/tutorials/wiki/src/authorization/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/tutorials/wiki/src/basiclayout/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/tutorials/wiki/src/installation/CHANGES.txt ; https://github.com/Pylons/pyram,https://snyk.io/vuln/SNYK-PYTHON-PYRAMID-564352,Y,changelog,changelog,,N,,,Y,Y,deprecations; backwards incompatibilities; action required,breaking change notice; affected API listed; action required,,
SNYK-PYTHON-PYRAMID-564355,Information Exposure,pip,pyramid,1.0a3,https://github.com/Pylons/pyramid,not found through script,https://github.com/Pylons/pyramid/blob/master/BFG_HISTORY.rst ; https://github.com/Pylons/pyramid/blob/master/CHANGES.rst ; https://github.com/Pylons/pyramid/blob/master/docs/changes.rst ; https://github.com/Pylons/pyramid/blob/master/docs/narr/myproject/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tour/logging/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tour/package/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tour/sessions/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tour/sqla_demo/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tutorial/cookiecutters/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/tutorials/wiki/src/authorization/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/tutorials/wiki/src/basiclayout/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/tutorials/wiki/src/installation/CHANGES.txt ; https://github.com/Pylons/pyram,https://snyk.io/vuln/SNYK-PYTHON-PYRAMID-564355,Y,changelog,changelog,,N,,,Y,Y,backwards incompatibility; affected api; action required,breaking change notice; affected API listed; action required,,
SNYK-PYTHON-PYRO-72279,Arbitrary File Overwrite,pip,pyro,3.15,https://github.com/irmen/Pyro3,not found through script,https://github.com/irmen/Pyro3/blob/master/docs/12-changes-archive.html ; https://github.com/irmen/Pyro3/blob/master/docs/12-changes.html,https://snyk.io/vuln/SNYK-PYTHON-PYRO-72279,N,N,N,,,,,,,,,Could not find the HTML page that is included in column H,
SNYK-PYTHON-PYTORCHLIGHTNING-609296,Arbitrary Shell Injection,pip,pytorch-lightning,0.9.0,https://github.com/PyTorchLightning/pytorch-lightning,https://github.com/PyTorchLightning/pytorch-lightning/releases/tag/0.9.0,https://github.com/PyTorchLightning/pytorch-lightning/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PYTHON-PYTORCHLIGHTNING-609296,Y,changelog,changelog,,Y,title of fix; link to PR; security notice; link to issue; vulnerability type,fix reference; security notice; vulnerability description,Y,Y,deprecated API,affected API listed,,
SNYK-PYTHON-SENTRY-1049561,Open Redirect,pip,sentry,20.12.1,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/releases/tag/20.12.1,https://github.com/getsentry/sentry/blob/master/CHANGES ; https://github.com/getsentry/sentry/blob/master/src/sentry/templates/sentry/emails/activity/release.html ; https://github.com/getsentry/sentry/blob/master/src/sentry/templates/sentry/emails/activity/release.txt ; https://github.com/getsentry/sentry/blob/master/src/sentry/templates/sentry/emails/password-changed.html ; https://github.com/getsentry/sentry/blob/master/src/sentry/templates/sentry/emails/password-changed.txt ; https://github.com/getsentry/sentry/blob/master/tests/fixtures/emails/password_changed.txt ; https://github.com/getsentry/sentry/blob/master/tests/fixtures/emails/release.txt ; https://github.com/getsentry/sentry/blob/master/tests/fixtures/emails/resolved_in_release_upcoming.txt ; https://github.com/getsentry/sentry/blob/master/tests/fixtures/emails/resolved_in_release.txt,https://snyk.io/vuln/SNYK-PYTHON-SENTRY-1049561,N,N,N,,,,,,,,,,
SNYK-PYTHON-TENSORFLOW-1013602,Heap-based Buffer Overflow,pip,tensorflow,1.15.4,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v1.15.4,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1013602,Y,changelog,changelog,,Y,CVE mentioned; affected component listed; security notice,advisory reference; affected component listed; security notice,Y,N,,,,
SNYK-PYTHON-TENSORFLOW-1013602,Heap-based Buffer Overflow,pip,tensorflow,2.0.3,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v2.0.3,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1013602,Y,changelog,changelog,,Y,CVE mentioned; affected component listed; security notice,advisory reference; affected component listed; security notice,Y,N,,,,
